phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,body mass,body mass_minimum,body mass_maximum,metabolic rate,metabolic rate_minimum,metabolic rate_maximum,original respiratoryQuotient,original temperature,mass-specific metabolic rate,brain size
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus,pennsylvanicus,male,53,0.0279,,,,,,,,,0.0007394
Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus pennsylvanicus,pennsylvanicus,female,10,0.0413,,,,,,,,,0.0007635
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus sp.,sp.,male,14,0.0122,,,,,,,,,0.000407
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus sp.,sp.,female,2,0.0184,,,,,,,,,0.0004511
Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus sp.,sp.,female,8,0.02,,,,,,,,,0.000443
Chordata,Mammalia,Rodentia,Cricetidae,Ondatra,Ondatra zibethicus,zibethicus,male,1,0.9,,,,,,,,,0.00533
Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatum,dorsatum,female,1,2.8,,,,,,,,,0.03077
Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatum,dorsatum,female,2,2.725,,,,,,,,,0.02122
Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatum,dorsatum,male,1,3.41,,,,,,,,,0.01915
Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,Cynomys gunnisoni,gunnisoni,male,1,,,,,,,,,,0.0056
Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,audubonii,male,2,,,,,,,,,,0.00725
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus sp.,sp.,male,2,3.68,,,,,,,,,0.01059
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus sp.,sp.,female,22,2.587,,,,,,,,,0.01014
Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus californicus,californicus,female,1,,,,,,,,,,0.012
Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus gabbi,gabbi,,2,0.439,,,,,,,,,0.0045
Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma sp.,sp.,male,2,,,,,,,,,,0.0022
Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma sp.,sp.,female,4,,,,,,,,,,0.00187
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,norvegicus,female,1,0.197,,,,,,,,,0.00161
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,norvegicus,male,2,0.278,,,,,,,,,0.0023
Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,aberti,male,4,,,,,,,,,,0.00625
Chordata,Mammalia,Rodentia,Sciuridae,Callospermophilus,Callospermophilus sp.,sp.,male,1,,,,,,,,,,0.003
Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus,Spermophilus tridecemlineatus,tridecemlineatus,male,1,,,,,,,,,,0.002
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,female,4,0.248,,,,,,,,,0.00502
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,male,4,0.183,,,,,,,,,0.00471
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,female,2,0.169,,,,,,,,,0.00421
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,male,1,0.183,,,,,,,,,0.00397
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,male,1,0.063,,,,,,,,,0.00409
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,female,7,,,,,,,,,,0.0043
Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus,hudsonicus,male,7,,,,,,,,,,0.0044
Chordata,Mammalia,Artiodactyla,Bovidae,Bison,Bison bison,bison,male,1,54.88,,,,,,,,,0.334
Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,caffer,male,2,750,,,,,,,,,0.64
Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,caffer,female,1,572,,,,,,,,,0.642
Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,caffer,male,1,759,,,,,,,,,0.653
Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus sylvaticus,sylvaticus,female,1,35.38,,,,,,,,,0.14
Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus sylvaticus,sylvaticus,male,1,53.07,,,,,,,,,0.19
Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,tarandus,female,1,71.7,,,,,,,,,0.278
Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,tarandus,male,2,128.47,,,,,,,,,0.306
Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,tarandus,male,1,62.14,,,,,,,,,0.285
Chordata,Reptilia,Testudines,Cryptodira,Emys,Emys orbicularis,orbicularis,,30,0.25,,,,,,,,,0.00025
Chordata,Reptilia,Testudines,Testudinidae,Testudo,Testudo graeca,graeca,,30,0.32,,,,,,,,,0.0003
Chordata,Reptilia,Squamata,Lacertidae,Lacerta,Lacerta viridis,viridis,,15,0.05,,,,,,,,,0.000121
Chordata,Reptilia,Squamata,Colubridae,Natrix,Natrix natrix,natrix,,20,0.07,,,,,,,,,0.0001
Chordata,Reptilia,Squamata,Colubridae,Hierophis,Hierophis viridiflavus,viridiflavus,,6,0.22,,,,,,,,,0.000209
Chordata,Reptilia,Squamata,Agamidae,Phrynocephalus,Phrynocephalus przewalskii,przewalskii,male,15,,,,,,,,,,0.0008
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis carolinensis,carolinensis,male,10,,,,,,,,,,2.79E-05
Chordata,Reptilia,Squamata,Leiocephalidae,Leiocephalus,Leiocephalus carinatus,carinatus,male,10,,,,,,,,,,7.17E-05
Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,Sceloporus olivaceus,olivaceus,male,10,,,,,,,,,,7.16E-05
Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus turcicus,turcicus,male,10,,,,,,,,,,2.11E-05
Chordata,Reptilia,Squamata,Scincidae,Scincella,Scincella lateralis,lateralis,male,9,,,,,,,,,,9.63E-06
Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,Aspidoscelis gularis,gularis,male,10,,,,,,,,,,6.67E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis cristatellus,cristatellus,male,10,,,,,,,,,,9.81E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis evermanni,evermanni,male,10,,,,,,,,,,7.26E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis gundlachi,gundlachi,male,10,,,,,,,,,,9.08E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis krugi,krugi,male,10,,,,,,,,,,5.01E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis pulchellus,pulchellus,male,8,,,,,,,,,,4.10E-05
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis stratulus,stratulus,male,10,,,,,,,,,,7.10E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus caudicinctus,caudicinctus,,19,0.01528,,,,,,,,,0.000105838
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus cristatus,cristatus,,20,0.03557,,,,,,,,,0.00018287
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus decresii,decresii,,19,0.01608,,,,,,,,,0.000110859
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus fionni,fionni,,21,0.01493,,,,,,,,,9.86E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus fordi,fordi,,20,0.00399,,,,,,,,,4.63E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus gibba,gibba,,19,0.01507,,,,,,,,,0.000102932
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus isolepis,isolepis,,20,0.00819,,,,,,,,,6.57E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus nuchalis,nuchalis,,17,0.02619,,,,,,,,,0.000148007
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus ornatus,ornatus,,17,0.02175,,,,,,,,,0.000117612
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus pictus,pictus,,28,0.00959,,,,,,,,,8.35E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus rufescens,rufescens,,20,0.02044,,,,,,,,,0.000120325
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus salinarum,salinarum,,20,0.00884,,,,,,,,,8.35E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus tjantjalka,tjantjalka,,19,0.01056,,,,,,,,,9.44E-05
Chordata,Reptilia,Squamata,Agamidae,Ctenophorus,Ctenophorus vadnappa,vadnappa,,18,0.01435,,,,,,,,,0.00010497
Chordata,Reptilia,Squamata,Agamidae,Agama,Agama inermis,inermis,,1,,,,,,,,,,0.000099
Chordata,Reptilia,Squamata,Agamidae,Calotes,Calotes versicolor,versicolor,,1,,,,,,,,,,0.000097
Chordata,Reptilia,Squamata,Agamidae,Agama,Agama agama,agama,,1,,,,,,,,,,0.000173
Chordata,Reptilia,Squamata,Agamidae,Uromastyx,Uromastyx acanthinurus,acanthinurus,,1,,,,,,,,,,0.000335
Chordata,Reptilia,Squamata,Anguidae,Anguis,Anguis fragilis,fragilis,,1,,,,,,,,,,0.000044
Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,Furcifer lateralis,lateralis,,1,,,,,,,,,,0.000061
Chordata,Reptilia,Testudines,Cheloniidae,Caretta,Caretta caretta,caretta,,1,,,,,,,,,,0.0027
Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis,sirtalis,,1,,,,,,,,,,0.0001
Chordata,Reptilia,Squamata,Colubridae,Natrix,Natrix maura,maura,,1,,,,,,,,,,0.000095
Chordata,Reptilia,Squamata,Colubridae,Coronella,Coronella girondica,girondica,,1,,,,,,,,,,0.000088
Chordata,Reptilia,Squamata,Colubridae,Zamenis,Zamenis longissima,longissima,,1,,,,,,,,,,0.000168
Chordata,Reptilia,Squamata,Colubridae,Coluber,Coluber constrictor,constrictor,,1,,,,,,,,,,0.000291
Chordata,Reptilia,Squamata,Colubridae,Naja,Naja melanoleuca,melanoleuca,,1,,,,,,,,,,0.000646
Chordata,Reptilia,Squamata,Colubridae,Cerastes,Cerastes vipera,vipera,,1,,,,,,,,,,0.000076
Chordata,Reptilia,Squamata,Colubridae,Vipera,Vipera berus,berus,,1,,,,,,,,,,0.000105
Chordata,Reptilia,Squamata,Colubridae,Vipera,Vipera aspis,aspis,,1,,,,,,,,,,0.0001015
Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon piscivorus,piscivorus,,1,,,,,,,,,,0.00064
Chordata,Reptilia,Squamata,Cordylidae,Cordylus,Cordylus cordylus,cordylus,,1,,,,,,,,,,0.000175
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis auratus,auratus,,1,,,,,,,,,,0.000073
Chordata,Reptilia,Testudines,Emydidae,Trachemys,Trachemys scripta,scripta,,1,,,,,,,,,,0.000738
Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus mabouia,mabouia,,1,,,,,,,,,,0.000033
Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma cepediana,cepediana,,1,,,,,,,,,,0.000059
Chordata,Reptilia,Squamata,Gekkonidae,Gekko,Gekko gecko,gecko,,1,,,,,,,,,,0.000198
Chordata,Reptilia,Squamata,Gerrhosauridae,Zonosaurus,Zonosaurus quadrilineatus,quadrilineatus,,1,,,,,,,,,,0.000209
Chordata,Reptilia,Squamata,Gerrhosauridae,Zonosaurus,Zonosaurus maximus,maximus,,1,,,,,,,,,,0.000565
Chordata,Reptilia,Squamata,Gerrhosauridae,Ameiva,Ameiva sp.,sp.,,1,,,,,,,,,,0.000231
Chordata,Reptilia,Squamata,Gerrhosauridae,Callopistes,Callopistes maculatus,maculatus,,1,,,,,,,,,,0.000318
Chordata,Reptilia,Squamata,Iguanidae,Iguana,Iguana iguana,iguana,,1,,,,,,,,,,0.000606
Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,Psammodromus hispanicus,hispanicus,,1,,,,,,,,,,0.000025
Chordata,Reptilia,Squamata,Lacertidae,Lacerta,Lacerta vivipara,vivipara,,1,,,,,,,,,,0.000028
Chordata,Reptilia,Squamata,Lacertidae,Lacerta,Lacerta muralis,muralis,,1,,,,,,,,,,0.000046
Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,Psammodromus algirus,algirus,,1,,,,,,,,,,0.000045
Chordata,Reptilia,Squamata,Lacertidae,Lacerta,Lacerta lepida,lepida,,1,,,,,,,,,,0.000224
Chordata,Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus chiliensis,chiliensis,,1,,,,,,,,,,0.0001035
Chordata,Reptilia,Squamata,Opluridae,Chalarodon,Chalarodon madagascariensis,madagascariensis,,1,,,,,,,,,,0.00006
Chordata,Reptilia,Squamata,Opluridae,Oplurus,Oplurus cuvieri,cuvieri,,1,,,,,,,,,,0.000267
Chordata,Reptilia,Squamata,Phyllodactylidae,Tarentola,Tarentola mauritanica,mauritanica,,1,,,,,,,,,,0.00007
Chordata,Reptilia,Squamata,Pythonoidea,Python,Python molurus,molurus,,1,,,,,,,,,,0.0011234
Chordata,Reptilia,Squamata,Scincidae,Chalcides,Chalcides mionecton,mionecton,,1,,,,,,,,,,0.00003
Chordata,Reptilia,Squamata,Scincidae,Chalcides,Chalcides chalcides,chalcides,,1,,,,,,,,,,0.0000555
Chordata,Reptilia,Squamata,Scincidae,Chalcides,Chalcides ocellatus,ocellatus,,1,,,,,,,,,,0.00009
Chordata,Reptilia,Squamata,Scincidae,Scincus,Scincus scincus,scincus,,1,,,,,,,,,,0.000116
Chordata,Reptilia,Squamata,Scincidae,Eumeces,Eumeces schneiderii,schneiderii,,1,,,,,,,,,,0.0001715
Chordata,Reptilia,Testudines,Testudinidae,Testudo,Testudo gracea,gracea,,1,,,,,,,,,,0.000318
Chordata,Reptilia,Testudines,Testudinidae,Testudo,Testudo hermanni,hermanni,,1,,,,,,,,,,0.000476
Chordata,Reptilia,Squamata,Trogonophidae,Trogonophis,Trogonophis wiegmanni,wiegmanni,,1,,,,,,,,,,0.000021
Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus griseus,griseus,,1,,,,,,,,,,0.000722
Chordata,Reptilia,Squamata,Phyllodactylidae,Phyllodactylus,Phyllodactylus gerrophygus,gerrophygus,,1,,,,,,,,,,0.000018
Chordata,Reptilia,Squamata,Scincidae,Chalcides,Chalcides polylepis,polylepis,,1,,,,,,,,,,0.000037
Chordata,Reptilia,Squamata,Anguidae,Ophisaurus,Ophisaurus apodus,apodus,,1,,,,,,,,,,0.000342
Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis caroliensis,caroliensis,,1,,,,,,,,,,0.000055
Chordata,Reptilia,Squamata,Agamidae,Bronchocela,Bronchocela cristatella,cristatella,,1,,,,,,,,,,0.000029
Chordata,Reptilia,Squamata,Agamidae,Draco,Draco volans,volans,,1,,,,,,,,,,0.000058
Chordata,Reptilia,Squamata,Agamidae,Acanthosaura,Acanthosaura armata,armata,,1,,,,,,,,,,0.000182
Chordata,Reptilia,Squamata,Teiidae,Tupinambis,Tupinambis teguinix,teguinix,,1,,,,,,,,,,0.001563
Arthropoda,Arachnida,Araneae,Salticidae,Marpissa,Marpissa bina,bina,,3,0.000168,,,0.000204275,,,,20,1.215924359,
Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus clarus,clarus,,7,0.00026,,,0.00036141,,,,20,1.390038972,
Arthropoda,Arachnida,Araneae,Salticidae,Sarinda,Sarinda hentzi,hentzi,,2,0.0000046,,,1.57E-05,,,,20,3.415974788,
Arthropoda,Arachnida,Araneae,Salticidae,Zygoballus,Zygoballus rufipes,rufipes,,2,0.000003,,,4.71E-06,,,,20,1.571348403,
Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus cinnabarinus,cinnabarinus,male,5,4.94E-09,,,2.61E-08,,,,25,5.277777778,
Arthropoda,Arachnida,Mesostigmata,Phytoseiidae,Phytoseiulus,Phytoseiulus persimilis,persimilis,male,12,8.59E-09,,,9.88E-08,,,,25,11.5,
Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa lugubris,lugubris,female,24,0.0000224,,,3.57E-05,,,0.7,20,1.592080119,
Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa lugubris,lugubris,male,25,0.0000214,,,3.25E-05,,,0.7,20,1.520121695,
Arthropoda,Arachnida,Araneae,Salticidae,Marpissa,Marpissa muscosa,muscosa,female,20,0.0000391,,,4.96E-05,,,0.7,20,1.268267213,
Arthropoda,Arachnida,Araneae,Salticidae,Marpissa,Marpissa muscosa,muscosa,male,20,0.0000275,,,3.59E-05,,,0.7,20,1.304246425,
Arthropoda,Arachnida,Araneae,Pholcidae,Pholcus,Pholcus phalangioideus,phalangioideus,female,27,0.0000276,,,3.67E-05,,,0.7,20,1.331230834,
Arthropoda,Arachnida,Araneae,Pholcidae,Pholcus,Pholcus phalangioideus,phalangioideus,male,12,0.0000113,,,1.75E-05,,,0.7,20,1.547106104,
Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma anax,anax,female,10,0.01319,,,0.000966184,,,0.92,25,0.073251219,
Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma anax,anax,male,38,0.00778,,,0.001268116,,,0.92,25,0.162996908,
Arthropoda,Arachnida,Amblypygi,Phrynichidae,Damon,Damon annulatipes,annulatipes,,1,0.00064,,,0.000307682,,,0.72,21,0.480752424,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000144,,,0.00005,,,,25,3.472222222,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000235,,,0.000104444,,,,25,4.444444444,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.000016,,,6.17E-05,,,,25,3.854166667,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000153,,,4.89E-05,,,,25,3.195352215,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000245,,,6.33E-05,,,,25,2.585034014,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000172,,,5.89E-05,,,,25,3.42377261,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.000014,,,5.89E-05,,,,25,4.206349206,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000204,,,7.78E-05,,,,25,3.812636166,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000155,,,4.78E-05,,,,25,3.082437276,
Arthropoda,Arachnida,Araneae,Araneidae,Metazygia,Metazygia rogenhoferi,rogenhoferi,,1,0.0000179,,,6.39E-05,,,,25,3.56921167,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000343,,,6.06E-05,,,,25,1.765468092,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000301,,,4.06E-05,,,,25,1.34736065,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000248,,,4.78E-05,,,,25,1.926523297,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000286,,,5.11E-05,,,,25,1.787101787,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000511,,,0.000118333,,,,25,2.315720809,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000532,,,6.11E-05,,,,25,1.148705096,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000348,,,4.33E-05,,,,25,1.245210728,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000242,,,3.22E-05,,,,25,1.331496786,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.000028,,,0.000035,,,,25,1.25,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000274,,,4.17E-05,,,,25,1.520681265,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.000028,,,5.17E-05,,,,25,1.845238095,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000301,,,6.94E-05,,,,25,2.3071244,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000443,,,9.22E-05,,,,25,2.081765739,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000242,,,0.000045,,,,25,1.859504132,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.000047,,,8.83E-05,,,,25,1.879432624,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000245,,,3.72E-05,,,,25,1.519274376,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000287,,,3.94E-05,,,,25,1.374370887,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000292,,,4.28E-05,,,,25,1.46499239,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000637,,,8.89E-05,,,,25,1.395429967,
Arthropoda,Arachnida,Araneae,Uloboridae,Zosis,Zosis geniculata,geniculata,,1,0.0000501,,,6.89E-05,,,,25,1.375027722,
Arthropoda,Arachnida,Araneae,Araneidae,Mecynogea,Mecynogea lemniscata,lemniscata,female,35,0.000047,,,5.78E-05,,,,25,1.229314421,
Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,Micrathena sagittata,sagittata,female,26,0.000052,,,0.00005,,,,25,0.961538462,
Arthropoda,Arachnida,Araneae,Araneidae,Nephila,Nephila clavipes,clavipes,female,19,0.000848,,,0.001233508,,,,20,1.454609076,
Arthropoda,Arachnida,Ixodida,Ixodidae,Amblyomma,Amblyomma americanum,americanum,,4,0.0000031,,,1.44E-06,,,0.72,25,0.462962963,
Arthropoda,Arachnida,Ixodida,Ixodidae,Amblyomma,Amblyomma maculatum,maculatum,,7,0.0000045,,,1.70E-06,,,0.67,25,0.377740925,
Arthropoda,Arachnida,Ixodida,Ixodidae,Amblyomma,Amblyomma cajenense,cajenense,,7,0.0000075,,,1.82E-06,,,0.78,25,0.242165242,
Arthropoda,Arachnida,Ixodida,Ixodidae,Dermacentor,Dermacentor andersoni,andersoni,,13,0.0000207,,,3.39E-06,,,0.75,25,0.163893362,
Arthropoda,Arachnida,Ixodida,Ixodidae,Dermacentor,Dermacentor variabilis,variabilis,,9,0.0000056,,,1.72E-06,,,0.7,25,0.307539683,
Arthropoda,Arachnida,Ixodida,Argasidae,Ornithodoros,Ornithodoros moubata,moubata,,6,0.0000132,,,2.72E-06,,,0.72,25,0.206345866,
Arthropoda,Arachnida,Mesostigmata,Uropodidae,Cilliba,Cilliba cassidea,cassidea,male,1,1.03E-07,,,1.69E-07,,,,10,1.646773126,
Arthropoda,Arachnida,Mesostigmata,Uropodidae,Cilliba,Cilliba cassidea,cassidea,female,1,9.71E-08,,,1.73E-07,,,,10,1.778766392,
Arthropoda,Arachnida,Mesostigmata,Epicriidae,Epicrius,Epicrius mollis,mollis,male,1,3.95E-08,,,1.31E-07,,,,10,3.323401872,
Arthropoda,Arachnida,Mesostigmata,Epicriidae,Epicrius,Epicrius mollis,mollis,female,1,5.73E-08,,,1.43E-07,,,,10,2.500015309,
Arthropoda,Arachnida,Mesostigmata,Parasitidae,Pergamasus,Pergamasus crassipes,crassipes,male,1,0.000000288,,,1.15E-06,,,,10,3.991224943,
Arthropoda,Arachnida,Mesostigmata,Parasitidae,Pergamasus,Pergamasus crassipes,crassipes,female,1,3.40E-07,,,2.09E-06,,,,10,6.142400906,
Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma eutylenum,eutylenum,female,1,0.01503,,,0.001850136,,,,22,0.123096239,
Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,Aphonopelma eutylenum,eutylenum,female,1,0.00868,,,0.004394502,,,,22,0.506278985,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0000972,,,7.25E-05,,,,22,0.745892249,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0000961,,,0.000103963,,,,22,1.081824204,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0001112,,,0.00013953,,,,22,1.254763491,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0000762,,,4.99E-05,,,,22,0.655246006,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0001979,,,0.000188092,,,,22,0.950437128,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0002917,,,0.000177832,,,,22,0.609639941,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0003279,,,0.000328989,,,,22,1.00332158,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0001655,,,0.000162101,,,,22,0.979460309,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,laeta,female,1,0.0001839,,,0.00022913,,,,22,1.245947008,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles deserta,deserta,female,1,0.000079,,,6.22E-05,,,,22,0.787863162,
Arthropoda,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles deserta,deserta,female,1,0.0000632,,,4.04E-05,,,,22,0.638515475,
Arthropoda,Arachnida,Araneae,Plectreuridae,Plectreurys,Plectreurys tristis,tristis,female,1,0.0003404,,,0.00014295,,,,22,0.419945787,
Arthropoda,Arachnida,Araneae,Plectreuridae,Plectreurys,Plectreurys tristis,tristis,female,1,0.000081,,,5.95E-05,,,,22,0.734633498,
